loss,eval_loss
135.95954260230064,23.586870074272156
92.53991279006004,16.76011025905609
66.02577352523804,11.973259061574936
47.08623777329922,8.501475006341934
33.19441372156143,5.915362440049648
23.37357922643423,4.167360246181488
16.456723235547543,2.9083066806197166
11.448072340339422,1.97730702906847
7.7696213480085135,1.3196442872285843
5.269503420218825,0.8865604791790247
3.611899707466364,0.5958364242687821
2.516586696729064,0.41194029059261084
1.82925372896716,0.294420656748116
1.3692542091012,0.21712850173935294
1.08315748302266,0.16951650101691484
0.8925628559663892,0.14334754482842982
0.7773542804643512,0.12072438350878656
0.7123060878366232,0.10829692310653627
0.6818743131589144,0.1049731895327568
0.6415600448381156,0.09910020104143769
0.6882215337827802,0.09211237682029605
0.6576971455942839,0.09132109733764082
0.6436970240902156,0.08520634041633457
0.6292383566033095,0.08616650721523911
0.6210035408148542,0.08442243782337755
0.6064478426706046,0.08302619284950197
0.5985931451432407,0.08299379027448595
0.5984954021405429,0.08268894697539508
0.5843729698099196,0.08267385920044035
0.5806400580331683,0.08317206148058176
0.5732462049927562,0.08218663302250206
0.5630202731117606,0.08208264852873981
0.5580291266087443,0.08681660832371563
0.5549990469589829,0.0826176917180419
0.5481772341299802,0.08303103304933757
0.5551286988193169,0.0894126818748191
0.549232775112614,0.08062188944313675
0.5360723026096821,0.08857873920351267
0.5245470827212557,0.07901282596867532
0.5195818238426,0.08211150951683521
0.5159435538807884,0.08353639009874314
0.5105199202662334,0.08453258569352329
0.5016288845799863,0.08084396983031183
0.49405457952525467,0.08110853075049818
0.4902721904218197,0.08164438710082322
0.487163866404444,0.08219203853514045
0.47991949890274554,0.07791392190847546
0.4784178673289716,0.07914309145417064
0.47203609498683363,0.07702260243240744
0.47702545509673655,0.07803009019698948
0.4705675170989707,0.07832134200725704
0.46842574106995016,0.07965331012383103
0.47763192758429796,0.08084499754477292
0.46716011548414826,0.07496476545929909
0.46944583917502314,0.07751877349801362
0.47166469180956483,0.07883455604314804
0.4649754681158811,0.0794769988860935
0.4634774144506082,0.0764832200948149
0.4626936169806868,0.08090153557714075
0.46279183810111135,0.08447668352164328
0.4593434273265302,0.07860633137170225
0.46272291627246886,0.08411008166149259
0.4576274163555354,0.08365865831729025
0.46316785959061235,0.08092015190050006
0.4586121882312,0.08065650274511427
0.4621437069727108,0.08264039270579815
0.4565869792131707,0.0795570828486234
0.46391418064013124,0.08160599961411208
0.4613022981211543,0.08361653599422425
0.46565739635843784,0.08436459675431252
0.4590231009060517,0.08298967650625855
0.46000620955601335,0.08338335040025413
0.4684839304536581,0.08041796425823122
0.45951074885670096,0.08159852493554354
