loss,eval_loss
53.04967764019966,9.000197350978851
36.82414150238037,7.08508126437664
29.224890410900116,5.647236868739128
23.323434710502625,4.510010272264481
18.71108376979828,3.6263964772224426
15.064697422087193,2.9208284839987755
12.193622775375843,2.3666200563311577
9.901587337255478,1.9157618433237076
8.09082993119955,1.5640157610177994
6.628022380173206,1.2804076224565506
5.446532607078552,1.0499022454023361
4.492858646437526,0.8594315070658922
3.7107630036771297,0.7070639729499817
3.0710182394832373,0.5804706998169422
2.539392465725541,0.4771907515823841
2.1003054743632674,0.3896218538284302
1.7382800355553627,0.31862405873835087
1.4393578805029392,0.26006914768368006
1.1957728937268257,0.21303146705031395
0.9861327167600393,0.17204886302351952
0.8190464368090034,0.1398019129410386
0.6787355281412601,0.11302027106285095
0.5630447403527796,0.09087888686917722
0.46586682950146496,0.07234647287987173
0.39069081959314644,0.057794641121290624
0.328938115388155,0.04614424239844084
0.2731914819451049,0.037653693463653326
0.23460787115618587,0.02861426887102425
0.19491147727239877,0.02223415730986744
0.16644248669035733,0.017272703524213284
0.14168012980371714,0.013502161775249988
0.12247822806239128,0.010233904089545831
0.10835105215664953,0.007746274437522516
0.0976586775504984,0.0059522041119635105
0.08458703436190262,0.004341560270404443
0.07737660195562057,0.003194277102011256
0.06864675352699123,0.002520341418858152
0.061645271780434996,0.001719972806313308
0.06146771876956336,0.0012814666588383261
0.05185675235406961,0.0013256965976324864
0.04796424762753304,0.0006038566170900594
0.04598313945461996,0.00042241719711455517
0.04407921864185482,0.00048692047403164906
0.04060215975914616,0.0003042701519007096
0.037964989081956446,0.00028759897850250127
0.03774745836562943,0.00012630370156330173
0.03366819934308296,0.0001507657552792807
0.030389576117158867,8.077911866166687e-05
0.0276448649019585,0.00037766194054711377
0.02637395719648339,2.736926478519308e-05
0.024985782212752383,3.554959471330221e-05
0.023457339237211272,3.549755331277993e-05
0.022820789221441373,2.121061174875649e-05
0.019790633014054038,8.334131962328684e-05
0.0186892165147583,2.0697160493909905e-05
0.01723773487174185,0.00030963075550971553
0.015931070272927172,5.5976789639089475e-06
0.014592963860195596,7.900815057837463e-05
0.013218035684985807,2.6547812126409553e-06
0.011959606581513071,3.1519837264681883e-06
0.010999810343491845,2.5994255338446237e-05
0.01036282036875491,3.423772216137877e-05
0.009113419333516504,3.862708894075695e-06
0.008011438429093687,3.550185181211418e-05
0.007538837926404085,5.812113658976159e-05
0.006565467114342027,3.7921463331258565e-05
0.006191302050865488,0.00017014611557897297
0.005271540441754041,2.370582149069378e-05
0.0046608328811998945,6.253613548778958e-06
0.0042534228687145514,3.235601830908763e-06
0.0037557138166448567,1.682234493927126e-06
0.0032422815247628023,4.396112569793331e-05
0.002757250984359416,1.3913217912886466e-05
