loss,eval_loss
62.034582406282425,11.412122040987015
46.5524266064167,8.900416672229767
36.29871281981468,6.948272690176964
28.347662404179573,5.431298300623894
22.18463224172592,4.249875172972679
17.38214271515608,3.3234840258955956
13.664196461439133,2.616127945482731
10.80838367342949,2.076878644526005
8.602684170007706,1.6545599326491356
6.884180676192045,1.3224976919591427
5.53270610794425,1.0639921613037586
4.4717061296105385,0.8585417475551367
3.626048030331731,0.6962303072214127
2.9539263416081667,0.5644679050892591
2.406501229852438,0.45985436253249645
1.9605480199679732,0.3725958736613393
1.5982474461197853,0.30227045994251966
1.3021274199709296,0.24445472471415997
1.057429918088019,0.19677866762503982
0.8559425729326904,0.15773468604311347
0.6905683563090861,0.12585020903497934
0.5561833975370973,0.10014701378531754
0.44768064958043396,0.07966286595910788
0.3574814829044044,0.06196868419647217
0.2851883473340422,0.048184228711761534
0.22570905089378357,0.03719877859111875
0.17826605192385614,0.028530128649435937
0.1419210812309757,0.021674189949408174
0.11386158218374476,0.01640147319994867
0.08936394803458825,0.012507414387073368
0.07222988049034029,0.009096053399844095
0.05867720636888407,0.006803402866353281
0.04746020116726868,0.005163888577953912
0.03874156625533942,0.0035429775089141913
0.03254583399393596,0.002487049961928278
0.027522378106368706,0.00185993087143288
0.02285975812264951,0.00126373381135636
0.02027621743036434,0.0009045286606124137
0.018313893655431457,0.0008495170404785313
0.015612037546816282,0.000428606707828294
0.01413355106342351,0.0005703301940229721
0.012893429524410749,0.00031657823546993313
0.011577358352951705,0.00014207097638063715
0.010185720097069861,0.0001906069551296241
0.009106474593863823,0.00017384201692038914
0.00851549595972756,0.0001369466931464558
0.008389891820115736,0.00018360764579483657
0.007122078792235698,0.00016471537082907162
0.006582365660506184,0.00013116144782543415
0.005586124170804396,1.5972116273132997e-05
0.005342705990187824,4.266124096830026e-05
0.004902158891127328,0.00018351899007029715
0.004023982019134564,0.00011393198565201601
0.003880685948388418,6.662550390501565e-05
0.0032643370432197116,1.3231362999022167e-05
0.0028782861818399397,1.4599023359096464e-05
0.0024664896445756312,7.061079531922587e-05
0.0020647861556426506,4.588957278883754e-05
0.0018938663592962257,1.519377690328838e-05
0.0016886601911210164,1.2648546743321276e-05
0.0014030029460627702,2.0072716537811175e-06
0.0011678306236717617,8.416736136496183e-06
0.00092610039223473,2.3250843753430672e-05
0.0008520480394054175,1.8702209203524944e-06
0.0006861085505533993,3.6474534113040136e-05
0.0005500186689459952,9.46816979308096e-06
0.00043639896989589033,1.954609608390001e-06
0.0003369501695260624,3.988087570405696e-06
0.0002738331303362429,3.446919407679161e-06
0.00020248037873216163,4.102824000540295e-07
