loss,eval_loss
105.18963807821274,17.983703643083572
69.63802075386047,12.219393327832222
47.34801788628101,8.283846080303192
31.979376897215843,5.546183310449123
21.514468908309937,3.7395685836672783
14.533937335014343,2.52030061557889
9.838124677538872,1.701341938227415
6.690317681059241,1.1548418588936329
4.585185211151838,0.7909740135073662
3.18996493332088,0.5509100826457143
2.2634184141643345,0.39158673444762826
1.653215573169291,0.2894365442916751
1.251916772685945,0.22065803268924356
0.9796615219675004,0.17021870333701372
0.7964526985306293,0.14012300712056458
0.6712396931834519,0.11801380361430347
0.6076249927282333,0.1086773929418996
0.5508609998505563,0.10048976261168718
0.5001242657890543,0.09101401746738702
0.46994937979616225,0.0909863478736952
0.45895980717614293,0.08393776824232191
0.44069072895217687,0.08214176667388529
0.43439091416075826,0.08767808368429542
0.43515269202180207,0.08192251599393785
0.4257899606600404,0.08078113885130733
0.40448742220178246,0.07909533963538706
0.4049760006600991,0.07908318156842142
0.3992512881522998,0.08235741907265037
0.390831706346944,0.0779485033126548
0.38491051213350147,0.07682629860937595
0.3893795923795551,0.08012735517695546
0.3827378668356687,0.07795724901370704
0.36941574106458575,0.07794415741227567
0.36962787178345025,0.07820898084901273
0.3594064723001793,0.07707037113141268
0.36604834359604865,0.07820674928370863
0.3569685312686488,0.07476198289077729
0.36141625384334475,0.07887997792568058
0.35169347061309963,0.07644162455108017
0.346741002635099,0.07932898041326553
0.344085201038979,0.07639954530168325
0.3480714751640335,0.07334708562120795
0.338587059173733,0.07495170214679092
0.34575260896235704,0.07619978580623865
0.3498987618368119,0.07738123461604118
0.3395544851664454,0.07274252374190837
0.3348359114024788,0.07365226338151842
0.33221951336599886,0.07424495788291097
0.3350095695350319,0.0742518468759954
0.3355636789929122,0.07419349951669574
0.33250098896678537,0.0745976495090872
0.3297666668659076,0.07045186823233962
0.3319172952324152,0.07075232325587422
0.3327811344061047,0.07198240223806351
0.3282440076582134,0.07169746852014214
0.3292533439816907,0.07267688168212771
0.34638613322749734,0.07563495810609311
0.33202413469552994,0.07674743980169296
0.32622131053358316,0.07323280605487525
0.3255300363525748,0.07363954943139106
0.32576816668733954,0.07072931644506752
0.3253048501210287,0.06913398928008974
0.3224337790161371,0.07018729532137513
0.32115306006744504,0.06946880498435348
0.32226240378804505,0.06907433981541544
0.32017693761736155,0.06734271324239671
0.31896686321124434,0.06742983020376414
0.3194438909413293,0.07244296930730343
0.31683702720329165,0.07095679885242134
0.31569184095133096,0.06696944474242628
0.31305737677030265,0.06957876973319799
0.3184982010861859,0.06884701689705253
0.3171578317414969,0.07003069971688092
0.31464560655876994,0.07125469495076686
0.31052150146570057,0.06881829758640379
0.313798661227338,0.06736094516236335
0.3087528155883774,0.0669497528579086
0.30911464476957917,0.0702512968564406
0.31232724140863866,0.06989054847508669
0.3092525686370209,0.06850237818434834
0.31287896481808275,0.06704155297484249
0.3104905553627759,0.07094770297408104
0.30986193707212806,0.06665369472466409
0.3123388353269547,0.07000169076491147
0.31341155420523137,0.06775885575916618
0.3090358368353918,0.06715929496567696
0.3064170809229836,0.06692285148892552
0.30410865729209036,0.06709395512007177
0.30319087544921786,0.06563172279857099
0.30371893336996436,0.06579226139001548
0.3036725617130287,0.0677918919827789
0.3090430897427723,0.06750318547710776
0.30581976973917335,0.0668900745222345
0.3036022139713168,0.06543719151522964
0.29979876906145364,0.06573218095581979
0.3051423537544906,0.06579821184277534
0.3000883008353412,0.06818311242386699
0.3056590931955725,0.06797895638737828
0.31887033802922815,0.0685432271566242
0.30749633302912116,0.06664113898295909
